grade,label,rct,tsi,stfi,caliper,moisture,basisweight,cull
NL050350,1/1/2017 21:32,72.0000000000,4.6041670000,17.2838300000,9.8818950000,6.3254840000,34.9025800000,69.5000000000
NL050350,2/27/2017 12:30,71.0000000000,4.4433330000,18.5745000000,9.4849130000,6.6371720000,34.9027300000,69.5000000000
NL050350,4/16/2017 20:55,70.0000000000,4.4333330000,17.6357700000,9.5078790000,6.2012780000,34.9064600000,69.5000000000
NL050350,1/27/2017 0:57,70.0000000000,4.5136370000,16.5052200000,9.9248450000,6.4440040000,34.9152100000,69.5000000000
NL050350,4/3/2017 2:59,76.0000000000,4.6836360000,18.1146100000,9.2233410000,6.2212000000,34.9157600000,69.5000000000
NL050350,4/7/2017 20:16,74.0000000000,4.3233330000,17.9977800000,9.6587980000,6.1514910000,34.9213500000,69.5000000000
NL050350,4/3/2017 15:21,73.0000000000,4.7183330000,17.8808100000,9.3897690000,6.1152760000,34.9264700000,69.5000000000
NL050350,1/28/2017 23:15,72.0000000000,4.5558330000,17.0961600000,9.8064360000,6.3276640000,34.9288000000,69.5000000000
NL050350,4/7/2017 12:49,74.0000000000,4.2872730000,18.5706900000,9.5991460000,6.4715190000,34.9295400000,69.5000000000
NL050350,3/1/2017 6:59,73.0000000000,4.3708330000,17.9792700000,9.4553850000,6.6214440000,34.9298900000,69.5000000000
NL050350,2/28/2017 22:07,74.0000000000,4.6100000000,18.0365200000,9.3897690000,6.0516730000,34.9325200000,69.5000000000
NL050350,2/27/2017 3:39,72.0000000000,4.6725000000,18.0879000000,9.4127350000,5.9439900000,34.9333000000,69.5000000000
CM020330,3/20/2017 7:21,68.0000000000,4.0650000000,17.2437700000,11.0039400000,7.9183750000,34.9350100000,65.5000000000
NL050350,4/8/2017 14:42,71.0000000000,4.5936370000,17.6499100000,9.4201910000,6.3858610000,34.9362400000,69.5000000000
NL050350,3/30/2017 16:26,74.0000000000,4.7200000000,18.2863300000,9.3963310000,6.2170130000,34.9367100000,69.5000000000
NL050350,4/15/2017 21:02,72.0000000000,4.6666670000,18.4475600000,9.5636530000,6.0215600000,34.9381100000,69.5000000000
NL050350,2/23/2017 15:43,76.0000000000,4.9608340000,19.6388500000,9.3372760000,6.1264720000,34.9435400000,69.5000000000
NL050310,3/23/2017 14:39,63.0000000000,4.5908330000,16.4602400000,8.4842570000,6.4453640000,34.9452400000,59.5000000000
NL050350,1/4/2017 22:35,75.0000000000,4.8408330000,18.6970900000,9.8556480000,5.8890250000,34.9469500000,69.5000000000
NL050350,1/8/2017 2:01,71.0000000000,4.6658330000,18.9213800000,9.8392440000,6.4620910000,34.9469500000,69.5000000000
NL050350,1/22/2017 7:03,69.0000000000,4.1800000000,16.3522000000,9.6850440000,6.7319600000,34.9469500000,69.5000000000
NL050350,4/15/2017 10:26,72.0000000000,4.5691670000,16.2373100000,9.5275640000,6.5148080000,34.9537800000,69.5000000000
NL050350,1/25/2017 18:58,74.0000000000,4.6616670000,17.0010900000,9.6719210000,6.5882710000,34.9537800000,69.5000000000
NL050350,1/7/2017 22:42,71.0000000000,4.4500000000,16.7355400000,9.6522360000,6.3243390000,34.9571900000,69.5000000000
NL050350,3/30/2017 23:14,76.0000000000,4.6733330000,19.0572700000,9.4619470000,6.1816320000,34.9606100000,69.5000000000
NL050350,4/8/2017 0:02,71.0000000000,4.4500000000,15.4938800000,9.6489550000,6.2409550000,34.9606100000,69.5000000000
NL050310,3/24/2017 7:29,63.0000000000,4.4016670000,15.5385600000,8.4940990000,6.3679930000,34.9606100000,59.5000000000
NL050350,2/27/2017 1:57,71.0000000000,4.5391660000,18.3964100000,9.4258580000,6.0845640000,34.9623100000,69.5000000000
NL050350,3/29/2017 15:38,72.0000000000,4.5166670000,18.1872900000,9.5242830000,6.6683260000,34.9640200000,69.5000000000
NL050350,4/9/2017 5:44,72.0000000000,4.4916670000,18.5459100000,9.5275640000,6.3842840000,34.9674300000,69.5000000000
NL050350,2/27/2017 19:33,71.0000000000,4.6291670000,17.8041000000,9.5013170000,6.3902100000,34.9708500000,69.5000000000
NL050350,4/3/2017 16:58,72.0000000000,4.6091670000,17.8292700000,9.4028920000,6.4341240000,34.9708500000,69.5000000000
NL050350,4/7/2017 9:06,73.0000000000,4.3825000000,15.8071000000,9.6653590000,5.9973870000,34.9753500000,69.5000000000
NL050350,3/31/2017 14:02,73.0000000000,4.4575000000,19.1445400000,9.3963310000,6.4460610000,34.9753500000,69.5000000000
NL050350,4/4/2017 12:28,78.0000000000,4.7500000000,19.0878400000,9.4750710000,6.0333210000,34.9809300000,69.5000000000
NL050350,2/24/2017 8:51,74.0000000000,4.5600000000,17.3483000000,9.3307130000,6.3973390000,34.9828000000,69.5000000000
NL050350,4/16/2017 17:29,71.0000000000,4.5550000000,17.1795000000,9.6423940000,6.4079870000,34.9828000000,69.5000000000
NL050350,3/29/2017 10:42,72.0000000000,4.6375000000,17.1274900000,9.3602410000,6.2451200000,34.9865200000,69.5000000000
NL050350,1/1/2017 23:11,71.0000000000,4.4525000000,18.8449900000,9.9639160000,6.3012230000,34.9913300000,69.5000000000
NL050350,3/21/2017 2:56,76.0000000000,4.6075000000,18.0315700000,9.1633910000,7.0491930000,34.9930300000,69.5000000000
NL050350,2/27/2017 5:32,72.0000000000,4.6566670000,18.2514700000,9.4291390000,5.7986520000,34.9981600000,69.5000000000
NL050350,1/27/2017 11:42,65.0000000000,4.4025000000,18.1917400000,9.6752020000,7.2582020000,35.0012300000,69.5000000000
NL050350,3/20/2017 18:27,76.0000000000,4.7633330000,17.2272200000,9.4258580000,6.2248440000,35.0032800000,69.5000000000
CM020330,1/5/2017 12:31,72.0000000000,4.6108330000,18.5876100000,9.7736270000,6.1358470000,35.0066900000,65.5000000000
NL050350,3/30/2017 12:58,73.0000000000,4.7216670000,16.5731700000,9.3077480000,6.1716000000,35.0084000000,69.5000000000
NL050350,4/9/2017 9:27,74.0000000000,4.5516670000,16.9396000000,9.5210030000,6.9533090000,35.0118100000,69.5000000000
NL050350,1/1/2017 18:09,72.0000000000,4.6754550000,18.7862400000,9.8711580000,6.3631540000,35.0125900000,69.5000000000
NL050350,1/5/2017 0:16,71.0000000000,4.7116670000,19.3529600000,9.8950190000,5.9552490000,35.0237600000,69.5000000000
CM020230,2/5/2017 1:37,30.0000000000,3.4533330000,16.2129200000,7.7591910000,7.5169320000,35.0237600000,27.5000000000
NL050350,4/8/2017 11:04,74.0000000000,4.5775000000,17.2638700000,9.6128660000,5.9125850000,35.0305900000,69.5000000000
NL050350,3/31/2017 15:47,74.0000000000,4.3863640000,16.4079800000,9.3271340000,6.1015450000,35.0340000000,69.5000000000
NL050350,1/29/2017 4:24,73.0000000000,4.7658330000,16.9511000000,9.7834700000,6.0243980000,35.0357100000,69.5000000000
NL050350,1/21/2017 17:42,73.0000000000,4.6475000000,17.7670900000,9.7145720000,6.8427580000,35.0374100000,69.5000000000
NL050350,3/6/2017 10:27,71.0000000000,4.3975000000,17.6698600000,9.3372760000,7.2864210000,35.0374100000,69.5000000000
NL050350,3/29/2017 17:19,71.0000000000,4.4575000000,17.2442000000,9.4685090000,6.5524930000,35.0408300000,69.5000000000
NL050350,4/8/2017 22:15,71.0000000000,4.5250000000,17.2097900000,9.5931810000,6.4141860000,35.0442400000,69.5000000000
NL050350,1/27/2017 16:26,71.0000000000,4.5033340000,15.7119800000,9.6981680000,6.3877580000,35.0461000000,69.5000000000
NL050350,2/27/2017 22:53,70.0000000000,4.3145460000,17.2809300000,9.5025100000,6.4538260000,35.0498300000,69.5000000000
NL050350,3/29/2017 13:59,70.0000000000,4.5283330000,16.9141800000,9.2946240000,6.1953250000,35.0510700000,69.5000000000
NL050350,4/7/2017 3:18,73.0000000000,4.3591670000,17.1485500000,9.9081420000,6.4971950000,35.0561900000,69.5000000000
NL050350,4/4/2017 10:47,71.0000000000,4.5441670000,18.4256000000,9.6095850000,6.3158750000,35.0579000000,69.5000000000
NL050350,4/16/2017 12:18,70.0000000000,4.5310000000,15.5928200000,9.6732340000,6.3413330000,35.0606300000,69.5000000000
NL050350,4/3/2017 12:01,72.0000000000,4.5908330000,17.9923600000,9.3471180000,6.3048870000,35.0647200000,69.5000000000
NL050350,2/19/2017 4:48,72.0000000000,4.3933330000,18.4033100000,9.3635230000,6.4510790000,35.0647200000,69.5000000000
NL050350,2/28/2017 4:26,72.0000000000,4.4916670000,19.2785500000,9.4225770000,6.8942340000,35.0681300000,69.5000000000
NL050350,4/16/2017 15:45,71.0000000000,4.6533330000,17.6820300000,9.6128660000,5.9516120000,35.0852100000,69.5000000000
NL050350,1/4/2017 17:28,71.0000000000,4.6358330000,17.8823100000,9.9048610000,6.4562920000,35.0903200000,69.5000000000
NL050350,3/10/2017 16:37,73.0000000000,4.5141670000,15.7323700000,9.5275640000,6.5515890000,35.0903200000,69.5000000000
NL050350,1/27/2017 7:17,74.0000000000,4.4808340000,16.5148000000,9.9147030000,6.1087810000,35.0907900000,69.5000000000
NL050350,3/30/2017 21:32,74.0000000000,4.4216670000,17.6205500000,9.4553850000,6.3360450000,35.0920300000,69.5000000000
NL050350,1/7/2017 21:00,71.0000000000,4.5000000000,18.5739700000,9.7900310000,7.0558210000,35.1039800000,69.5000000000
NL050350,4/16/2017 19:12,71.0000000000,4.4400000000,16.6720500000,9.5275640000,6.1516540000,35.1118300000,69.5000000000
NL050350,3/30/2017 19:50,71.0000000000,4.3183330000,17.5906200000,9.4849130000,6.4032940000,35.1295800000,69.5000000000
CM020330,3/20/2017 6:45,68.0000000000,3.9625000000,17.9981700000,10.8989600000,8.4273000000,35.1317500000,65.5000000000
NL050350,4/16/2017 14:02,72.0000000000,4.4808340000,17.0579200000,9.6522360000,6.4383090000,35.1364100000,69.5000000000
NL050350,4/15/2017 7:00,71.0000000000,4.5091670000,17.0644100000,9.5045990000,6.3121300000,35.1398200000,69.5000000000
NL050350,1/8/2017 5:54,74.0000000000,4.7708330000,19.9159700000,9.6325510000,6.4051400000,35.1432300000,69.5000000000
NL050350,3/20/2017 10:13,70.0000000000,4.3366670000,16.5927800000,9.7014480000,6.3648810000,35.1466500000,69.5000000000
NL050350,2/27/2017 21:13,71.0000000000,4.3966670000,16.5429700000,9.4816320000,6.3737220000,35.1466500000,69.5000000000
NL050350,1/8/2017 0:22,69.0000000000,4.5216670000,17.4766900000,9.8556480000,6.6672500000,35.1483600000,69.5000000000
NL050350,3/11/2017 16:33,70.0000000000,4.4991660000,17.2012500000,9.3471180000,6.7141810000,35.1522400000,69.5000000000
NL050350,4/15/2017 19:16,73.0000000000,4.6075000000,17.5258600000,9.5734960000,6.1917760000,35.1596800000,69.5000000000
NL050350,3/11/2017 20:05,72.0000000000,4.3700000000,17.2711800000,9.4258580000,6.4902630000,35.1620100000,69.5000000000
NL050350,4/3/2017 8:41,71.0000000000,4.7209090000,17.7397700000,9.3521880000,6.2099550000,35.1764400000,69.5000000000
NL050350,1/22/2017 8:47,73.0000000000,4.5300000000,16.8445100000,9.8261200000,6.5706720000,35.1807900000,69.5000000000
NL050350,1/1/2017 19:52,71.0000000000,4.6550000000,18.6515000000,9.8261200000,6.5124300000,35.1824900000,69.5000000000
NL050350,1/26/2017 12:32,70.0000000000,4.4208330000,15.1133300000,9.9836020000,6.2484180000,35.1838900000,69.5000000000
NL050350,4/8/2017 5:36,73.0000000000,4.2950000000,17.6649900000,9.7572230000,6.6948520000,35.1893200000,69.5000000000
NL050350,2/28/2017 6:10,71.0000000000,4.3450000000,16.5138400000,9.4192960000,6.2481200000,35.2006500000,69.5000000000
NL050350,3/20/2017 20:34,71.0000000000,4.6033330000,16.8056500000,9.3996110000,6.8231150000,35.2025100000,69.5000000000
NL050350,4/7/2017 10:57,73.0000000000,4.4991660000,17.4278900000,9.5439680000,6.1894350000,35.2046800000,69.5000000000
NL050350,2/28/2017 10:41,71.0000000000,4.2416670000,17.8167600000,9.4061730000,6.5502620000,35.2063900000,69.5000000000
NL050350,2/9/2017 17:48,69.0000000000,4.5200000000,18.4145400000,9.4022960000,6.8311080000,35.2081000000,69.5000000000
NL050350,4/7/2017 22:09,73.0000000000,4.4116670000,16.2354100000,9.6128660000,6.2418930000,35.2115100000,69.5000000000
NL050350,4/15/2017 22:48,74.0000000000,4.7166670000,18.5940900000,9.5669350000,6.1883850000,35.2132100000,69.5000000000
NL050350,3/20/2017 14:09,69.0000000000,4.2708330000,17.6699000000,9.5374070000,6.9750440000,35.2132100000,69.5000000000
NL050350,3/29/2017 4:06,74.0000000000,4.6400000000,16.0562400000,9.5177220000,6.1937440000,35.2149200000,69.5000000000
NL050350,3/29/2017 7:26,72.0000000000,4.4658330000,17.8558600000,9.4127350000,6.2954520000,35.2166300000,69.5000000000
NL050350,2/15/2017 12:35,71.0000000000,4.3375000000,18.7269700000,9.3110280000,7.0905420000,35.2302800000,69.5000000000
NL050350,1/1/2017 3:48,71.0000000000,4.3908330000,18.9355000000,9.7441000000,6.7745610000,35.2354000000,69.5000000000
NL050350,4/14/2017 21:54,73.0000000000,4.4283330000,18.2178200000,9.7441000000,6.4806230000,35.2371100000,69.5000000000
NL050350,1/6/2017 13:55,77.0000000000,4.6341670000,16.7195900000,9.7145720000,6.2840550000,35.2405200000,69.5000000000
NL050350,4/8/2017 3:45,78.0000000000,4.6909090000,18.1310600000,9.6098830000,5.9365360000,35.2453300000,69.5000000000
NL050350,4/9/2017 2:02,72.0000000000,4.5427270000,16.3318100000,9.4917740000,6.1344260000,35.2527800000,69.5000000000
CM020330,1/5/2017 14:19,70.0000000000,4.6658330000,18.1670000000,9.7736270000,6.2786040000,35.2558900000,65.5000000000
NL050350,3/9/2017 21:54,71.0000000000,4.3175000000,15.2103200000,9.5472490000,6.3931780000,35.2558900000,69.5000000000
NL050350,4/15/2017 1:19,72.0000000000,4.6150000000,17.6384500000,9.6325510000,6.3766110000,35.2565000000,69.5000000000
NL050350,3/6/2017 14:11,70.0000000000,4.5308330000,18.5622800000,9.4225770000,6.5678170000,35.2633900000,69.5000000000
NL050350,2/27/2017 7:15,73.0000000000,4.6175000000,19.4142000000,9.4061730000,6.2074330000,35.2661200000,69.5000000000
CM020330,4/8/2017 20:19,72.0000000000,4.3491670000,18.3001700000,9.6883260000,5.9052780000,35.2695400000,65.5000000000
NL050350,4/3/2017 7:00,72.0000000000,4.6941670000,18.8675900000,9.4291390000,6.4966170000,35.2769900000,69.5000000000
NL050350,1/29/2017 16:22,71.0000000000,4.6725000000,17.5714700000,10.0000100000,6.0035410000,35.2879700000,69.5000000000
NL050350,1/29/2017 2:39,71.0000000000,4.5575000000,17.8586300000,9.7867510000,6.6712260000,35.2900200000,69.5000000000
NL050350,4/8/2017 7:26,70.0000000000,4.3954540000,16.0497300000,9.6349370000,6.1907480000,35.2918800000,69.5000000000
NL050350,2/27/2017 14:14,70.0000000000,4.2400000000,17.6286900000,9.6277790000,6.7109640000,35.3049200000,69.5000000000
NL050350,3/29/2017 5:47,74.0000000000,4.4641670000,18.4143600000,9.4586670000,6.8174870000,35.3123700000,69.5000000000
CM020330,2/18/2017 2:05,72.0000000000,4.5258330000,18.5996700000,9.5210030000,6.6983250000,35.3241600000,65.5000000000
NL050350,4/7/2017 1:27,72.0000000000,4.3541670000,17.1249100000,9.8425250000,6.2060990000,35.3289400000,69.5000000000
NL050350,2/27/2017 10:46,73.0000000000,4.4727270000,18.6497000000,9.5454600000,6.9649040000,35.3365700000,69.5000000000
CM020330,1/5/2017 10:42,67.0000000000,4.5175000000,17.6474000000,10.0098500000,6.0017520000,35.3412200000,65.5000000000
NL050350,4/7/2017 18:25,69.0000000000,4.3381820000,16.6052200000,9.8461040000,6.5551590000,35.3421600000,69.5000000000
NL050350,1/18/2017 11:57,70.0000000000,4.4081820000,#DIV/0!,9.8890530000,6.1318110000,35.3570500000,69.5000000000
NL050350,3/30/2017 11:14,71.0000000000,4.5000000000,17.0925800000,9.4225770000,6.2992130000,35.3941400000,69.5000000000
NL050350,1/1/2017 16:27,71.0000000000,4.6816670000,18.5637500000,9.9868820000,6.4994940000,35.4009600000,69.5000000000
NL050350,1/26/2017 23:13,71.0000000000,4.5236360000,17.2954300000,9.8675790000,6.5357540000,35.4017400000,69.5000000000
NL050350,4/7/2017 5:20,72.0000000000,4.4291670000,16.1233700000,9.8326830000,6.3742690000,35.4026700000,69.5000000000
NL050350,3/20/2017 16:20,73.0000000000,4.5158330000,16.7982400000,9.4324200000,6.7603960000,35.4146200000,69.5000000000
NL050350,3/9/2017 23:40,71.0000000000,4.3358340000,15.6328200000,9.7408190000,6.2083000000,35.4163200000,69.5000000000
NL050350,2/6/2017 14:02,74.0000000000,4.7583330000,17.5518900000,9.9048610000,6.4673390000,35.4166400000,69.5000000000
NL050350,3/10/2017 9:10,69.0000000000,4.3133340000,15.5989100000,9.7736270000,6.3829110000,35.4231500000,69.5000000000
NL050350,1/8/2017 19:21,74.0000000000,4.6175000000,17.7253000000,9.7408190000,6.8740610000,35.4231500000,69.5000000000
NL050350,3/20/2017 22:40,75.0000000000,4.7008330000,17.4466700000,9.4028920000,6.8069830000,35.4408400000,69.5000000000
NL050350,1/29/2017 19:54,73.0000000000,4.6041670000,18.1869700000,9.8720520000,6.5544790000,35.4675300000,69.5000000000
NL050350,3/22/2017 5:34,69.0000000000,4.1858330000,17.1012800000,9.5374070000,6.5613260000,35.4709400000,69.5000000000
NL050350,3/10/2017 7:22,68.0000000000,4.2258330000,15.0972700000,9.8097160000,6.3868300000,35.4863100000,69.5000000000
NL050350,2/27/2017 0:13,76.0000000000,4.5975000000,19.4547700000,9.5734960000,6.3395260000,35.4873900000,69.5000000000
NL050350,1/21/2017 15:54,72.0000000000,4.3200000000,18.7265000000,9.8753340000,6.9312430000,35.4948400000,69.5000000000
NL050350,4/6/2017 23:35,70.0000000000,4.4558330000,16.6489700000,9.9475120000,6.3670990000,35.5091700000,69.5000000000
NL050350,4/7/2017 7:13,73.0000000000,4.3958330000,17.4680000000,9.7900310000,6.0635860000,35.5119100000,69.5000000000
NL050350,4/16/2017 22:40,73.0000000000,4.5525000000,17.5148700000,9.6063040000,6.4026140000,35.5134600000,69.5000000000
NL050350,1/18/2017 13:40,72.0000000000,4.7158330000,#DIV/0!,9.8884560000,6.2081910000,35.5136100000,69.5000000000
NL050350,3/10/2017 1:27,73.0000000000,4.3941660000,17.0022100000,9.7112910000,6.2483480000,35.5339400000,69.5000000000
NL050350,1/29/2017 12:47,74.0000000000,4.6225000000,18.5140500000,9.9934430000,6.7541210000,35.5460400000,69.5000000000
NL050350,4/8/2017 1:53,72.0000000000,4.5025000000,16.4089000000,9.6095850000,6.4493480000,35.5469700000,69.5000000000
NL050350,1/6/2017 12:06,76.0000000000,4.7516670000,18.9829100000,9.8359630000,6.4719580000,35.5711800000,69.5000000000
NL050350,3/20/2017 12:11,70.0000000000,4.2266660000,15.8311100000,9.6883260000,6.7218420000,35.5716400000,69.5000000000
NL050350,1/26/2017 10:52,69.0000000000,4.3375000000,16.3686200000,9.9606350000,6.8246700000,35.5749100000,69.5000000000
NL050350,1/27/2017 12:50,69.0000000000,4.4883330000,16.9829400000,10.0131300000,7.1806470000,35.6245600000,69.5000000000
NL050350,3/22/2017 7:18,74.0000000000,4.7700000000,18.3694800000,9.4816320000,6.6023870000,35.6467400000,69.5000000000
NL050350,3/10/2017 6:47,67.0000000000,4.2416670000,16.8481900000,9.8425250000,6.5758200000,35.6757600000,69.5000000000
NL050350,2/27/2017 17:37,72.0000000000,4.2909090000,17.3797000000,9.4989310000,6.5793130000,35.6791700000,69.5000000000
NL050310,3/23/2017 2:54,61.0000000000,4.5733330000,14.8539800000,8.5662780000,6.7223210000,35.6860000000,59.5000000000
NL050350,3/10/2017 12:59,75.0000000000,4.4891670000,17.4175900000,9.7736270000,6.6704790000,35.6979500000,69.5000000000
NL050350,1/29/2017 14:34,74.0000000000,4.6991670000,17.3090100000,9.9278270000,6.6303990000,35.7164200000,69.5000000000
NL050350,4/6/2017 21:42,70.0000000000,4.0683330000,16.7442300000,10.1017100000,6.6060810000,35.7182800000,69.5000000000
NL050350,1/8/2017 4:04,75.0000000000,4.5683330000,18.9579800000,9.7965940000,7.0656460000,35.7559800000,69.5000000000
NL050350,3/10/2017 14:49,75.0000000000,4.3100000000,16.8062200000,9.7342580000,6.5404070000,35.7760000000,69.5000000000
NL050350,3/10/2017 5:02,71.0000000000,4.3566670000,17.6282300000,9.8031550000,6.3974390000,35.7832900000,69.5000000000
NL050350,1/27/2017 12:17,67.0000000000,4.3691670000,17.9514500000,9.9114230000,7.0478400000,35.7927600000,69.5000000000
NL050350,1/6/2017 17:36,73.0000000000,4.6175000000,20.3456700000,9.7998740000,6.7939050000,35.7986500000,69.5000000000
NL050350,3/10/2017 3:14,71.0000000000,4.3675000000,16.3074900000,9.7572230000,6.4633820000,35.8345000000,69.5000000000
NL050350,1/27/2017 4:24,73.0000000000,4.4281820000,17.4487100000,10.0644300000,6.5970520000,35.8616500000,69.5000000000
NL050350,1/29/2017 9:12,74.0000000000,4.6558330000,18.0531200000,9.8589300000,6.3304600000,35.8754600000,69.5000000000
NL050350,1/6/2017 15:46,74.0000000000,4.5200000000,20.5041700000,9.7995760000,7.1176600000,35.8784100000,69.5000000000
NL050350,2/26/2017 22:16,75.0000000000,4.5158330000,18.8045000000,9.7769080000,6.1865380000,35.8914400000,69.5000000000
NL050350,3/10/2017 10:54,70.0000000000,4.1941670000,16.4151700000,9.9179840000,6.4254460000,35.8970300000,69.5000000000
NL050310,2/10/2017 7:08,66.0000000000,4.5575000000,16.4685200000,8.6515800000,6.5550160000,35.9305400000,59.5000000000
NL050350,1/27/2017 14:05,77.0000000000,4.6408330000,17.2908000000,10.0360900000,6.8597240000,36.0410200000,69.5000000000
NL050350,2/8/2017 16:58,72.0000000000,4.7381820000,17.9926100000,9.3307130000,5.8537910000,36.2390100000,69.5000000000
CM020330,4/12/2017 17:54,84.0000000000,4.6208330000,19.8409300000,11.5944900000,6.2244270000,36.3994500000,65.5000000000
NL050350,2/8/2017 15:13,69.0000000000,4.6066670000,15.6977300000,9.1633910000,5.6930270000,36.4370000000,69.5000000000
NL050350,2/8/2017 22:15,71.0000000000,3.4425000000,17.6120500000,10.6496100000,7.8621450000,36.5072200000,69.5000000000
NL050310,1/3/2017 12:33,79.0000000000,4.3700000000,19.5944900000,10.3609000000,6.5496700000,37.0121900000,59.5000000000
NL050350,1/1/2017 14:44,67.0000000000,4.2516670000,18.5470700000,10.2821600000,8.2791240000,37.0378000000,69.5000000000
CM020330,4/5/2017 22:54,68.0000000000,4.3658330000,17.8392000000,9.2224450000,7.2256260000,37.1828700000,65.5000000000
NL050350,1/17/2017 23:04,77.0000000000,4.1545450000,18.1624800000,10.4724500000,6.2387490000,37.5672200000,69.5000000000
CM020330,4/12/2017 7:27,74.0000000000,4.2108340000,18.2691400000,11.0465900000,7.2372900000,37.7512400000,65.5000000000
NL010420,3/13/2017 0:21,74.0000000000,3.7558330000,17.8005700000,10.6168000000,6.6495350000,39.0541100000,#N/A
CM020410,1/4/2017 15:46,86.0000000000,4.4700000000,19.6302300000,11.3320300000,6.1066240000,39.0847300000,84.5000000000
NL010420,3/27/2017 17:07,79.0000000000,3.8066670000,18.7933000000,10.7185100000,7.4601130000,39.3334600000,#N/A
CM020230,1/11/2017 3:56,29.0000000000,3.3808330000,14.1072200000,7.9822880000,9.4498790000,39.3863700000,27.5000000000
NL010420,4/2/2017 17:29,68.0000000000,3.5958330000,16.6786000000,11.1187700000,7.0546460000,39.4904800000,#N/A
CM020410,4/5/2017 15:35,83.0000000000,4.0708330000,19.4539900000,10.7742800000,7.6032140000,39.5331500000,84.5000000000
NL010420,3/12/2017 14:36,76.0000000000,3.6733330000,17.8446900000,10.8530200000,6.1761140000,39.5365700000,#N/A
NL010420,1/3/2017 16:39,74.0000000000,3.6116670000,14.3263600000,11.2861000000,6.8065040000,39.5570500000,#N/A
NL010420,4/14/2017 20:20,72.0000000000,3.7741670000,18.7311000000,10.9022400000,7.3336810000,39.5809400000,#N/A
NL050350,3/21/2017 8:59,88.0000000000,4.6000000000,19.0897100000,10.8554100000,6.3140760000,39.7680700000,69.5000000000
NL010420,2/11/2017 16:53,75.0000000000,3.6341670000,18.1827300000,10.9678500000,6.9731010000,39.8386700000,#N/A
NL010420,4/13/2017 12:57,68.0000000000,3.6708330000,17.1785500000,11.1975100000,7.2444020000,39.8881700000,#N/A
CM020410,4/5/2017 13:45,87.0000000000,4.0833330000,19.5119400000,10.7283500000,7.5918720000,39.9206000000,84.5000000000
CM020410,1/4/2017 14:06,86.0000000000,4.2466660000,20.3273600000,11.5649700000,6.9789030000,39.9291300000,84.5000000000
NL010420,1/4/2017 0:59,71.0000000000,3.5783330000,15.4266900000,11.5813700000,6.3609660000,39.9376700000,#N/A
CM020410,1/4/2017 10:44,87.0000000000,4.2400000000,19.3664900000,11.6502700000,6.9669000000,39.9854600000,84.5000000000
CM020410,4/5/2017 21:06,90.0000000000,4.2091670000,21.1336300000,10.9317600000,7.2816840000,40.0268900000,84.5000000000
NL010420,2/21/2017 9:56,77.0000000000,3.6925000000,18.2922800000,10.8891100000,7.2976230000,40.0274500000,#N/A
NL050420,3/13/2017 16:21,93.0000000000,4.8158340000,20.2896000000,10.7775700000,5.6100430000,40.0452000000,89.5000000000
NL050350,1/7/2017 12:31,73.0000000000,4.6154550000,15.5381600000,9.7315730000,4.8240240000,40.1134700000,69.5000000000
NL010420,2/14/2017 4:29,72.0000000000,3.4625000000,17.6769700000,11.2237600000,6.8408940000,40.1373600000,#N/A
CM020410,1/4/2017 12:25,88.0000000000,4.3333330000,19.7096800000,11.6109000000,7.4519340000,40.1373600000,84.5000000000
NL010420,4/13/2017 8:35,70.0000000000,3.5075000000,17.3644800000,11.4074900000,7.4763850000,40.1527300000,#N/A
NL010420,3/22/2017 4:59,72.0000000000,3.7508330000,19.3370500000,10.6857000000,7.5508660000,40.1954000000,#N/A
NL010420,1/3/2017 17:10,74.0000000000,3.5491670000,16.8827200000,11.5190400000,7.4428460000,40.2210000000,#N/A
NL010420,1/4/2017 2:33,70.0000000000,3.5783330000,16.0056500000,11.6732300000,6.5879180000,40.2335700000,#N/A
NL010420,2/15/2017 10:05,72.0000000000,3.6541670000,19.0796900000,10.6135200000,7.8340080000,40.2397700000,#N/A
NL050310,3/22/2017 22:55,64.0000000000,4.4025000000,17.0052900000,8.6122090000,6.6173150000,40.2670800000,59.5000000000
NL010420,4/13/2017 11:20,69.0000000000,3.4975000000,17.7049500000,11.4337300000,7.6043800000,40.2858600000,#N/A
NL010420,4/2/2017 22:21,72.0000000000,3.7530000000,19.4649800000,10.9055200000,7.3468860000,40.3490100000,#N/A
CM020410,4/5/2017 19:17,88.0000000000,4.2583330000,21.4492000000,10.9678500000,7.7038920000,40.3609600000,84.5000000000
CM020410,3/3/2017 6:59,85.0000000000,4.4375000000,20.3753400000,11.1647000000,7.4600430000,40.3729100000,84.5000000000
NL010420,1/4/2017 5:25,76.0000000000,3.5966670000,16.9416400000,11.7946300000,6.2840850000,40.3933900000,#N/A
NL010420,1/4/2017 2:01,71.0000000000,3.5608330000,13.9418700000,11.7355700000,6.3319960000,40.4019200000,#N/A
CM020410,4/5/2017 17:27,90.0000000000,4.0833330000,20.5929100000,11.0334700000,7.7033290000,40.4377600000,84.5000000000
NL050420,3/13/2017 8:53,82.0000000000,4.6350000000,19.9848700000,11.0892400000,6.3569000000,40.4532800000,89.5000000000
CM020410,3/3/2017 7:32,74.0000000000,4.3908330000,20.0683700000,11.1548600000,8.0840720000,40.4633600000,84.5000000000
NL010420,3/26/2017 12:38,81.0000000000,3.9675000000,20.5130800000,10.7381900000,7.4851660000,40.5094500000,#N/A
